INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
2910303	57	1	5	5	0	1	8	438100	34386	13534	10649	1482	14	14	0	0	34	14	14	14	14	0	4
2910601	57	1	0	0	0	0	8	312929	31260	12303	9681	1482	14	14	0	0	34	14	14	14	14	0	4
2910603	49	1	0	0	0	0	8	296247	39905	10793	11527	1707	14	14	0	0	34	14	14	14	14	0	4
2910604	52	1	5	5	0	1	8	388245	40237	10981	13338	2055	14	14	0	0	34	14	14	14	14	0	4
2910901	52	1	0	0	0	0	8	277318	36579	9983	12125	2055	14	14	0	0	34	14	14	14	14	0	4
2910904	53	1	5	5	0	1	8	437823	45468	11436	12701	1957	14	14	0	0	34	14	14	14	14	0	4
2910905	57	1	0	0	0	0	8	312929	31260	12303	9681	1482	14	14	0	0	34	14	14	14	14	0	4
2911001	53	1	0	0	0	0	8	312730	41335	10396	11546	1957	14	14	0	0	34	14	14	14	14	0	4
2911002	52	1	0	0	0	0	8	277318	36579	9983	12125	2055	14	14	0	0	34	14	14	14	14	0	4
2911003	208	1	15	15	0	2	8	584508	45644	15279	13543	1419	14	14	0	0	34	14	14	14	14	0	4
3010301	68	1	0	0	0	0	8	279015	35629	10729	11090	1621	15	15	0	0	35	15	15	15	15	0	4
3010303	67	1	5	5	0	1	8	428868	44566	12959	12291	1999	15	15	0	0	35	15	15	15	15	0	4
3010304	69	1	0	0	0	0	8	338919	42321	12439	12740	1566	15	15	0	0	35	15	15	15	15	0	4
3010601	67	1	0	0	0	0	8	306334	40514	11781	11174	1999	15	15	0	0	35	15	15	15	15	0	4
3010604	62	1	5	5	0	1	8	361811	41471	10913	15034	2286	15	15	0	0	35	15	15	15	15	0	4
3010605	69	1	0	0	0	0	8	338919	42321	12439	12740	1566	15	15	0	0	35	15	15	15	15	0	4
3010901	62	1	0	0	0	0	8	258436	37701	9921	13667	2286	15	15	0	0	35	15	15	15	15	0	4
3010903	59	1	5	5	0	1	8	408578	46631	11014	15268	2169	15	15	0	0	35	15	15	15	15	0	4
3010904	60	1	0	0	0	0	8	244446	35179	9833	11063	1973	15	15	0	0	35	15	15	15	15	0	4
3011001	59	1	0	0	0	0	8	291841	42392	10013	13880	2169	15	15	0	0	35	15	15	15	15	0	4
3011002	62	1	0	0	0	0	8	258436	37701	9921	13667	2286	15	15	0	0	35	15	15	15	15	0	4
3011004	209	1	15	15	0	2	8	470681	48001	13052	16567	2073	15	15	0	0	35	15	15	15	15	0	4
3110301	17	1	0	0	0	0	8	322772	34284	11307	10220	1859	15	15	0	0	35	15	15	15	15	0	4
3110302	2	1	0	0	0	0	8	278752	42403	11310	12283	1650	15	15	0	0	35	15	15	15	15	0	4
3110303	6	1	5	5	0	1	8	538929	40108	15286	13006	1931	15	15	0	0	35	15	15	15	15	0	4
3110601	6	1	0	0	0	0	8	384949	36462	13896	11824	1931	15	15	0	0	35	15	15	15	15	0	4
3110602	16	1	0	0	0	0	8	327626	31172	12758	10407	1672	15	15	0	0	35	15	15	15	15	0	4
3110604	7	1	5	5	0	1	8	463440	52147	12271	13839	2208	15	15	0	0	35	15	15	15	15	0	4
3110901	7	1	0	0	0	0	8	331028	47407	11155	12581	2208	15	15	0	0	35	15	15	15	15	0	4
3110904	8	1	5	5	0	1	8	405649	44037	12677	16537	2383	15	15	0	0	35	15	15	15	15	0	4
3110905	31	1	0	0	0	0	8	249467	37270	10365	12353	2090	15	15	0	0	35	15	15	15	15	0	4
3111001	8	1	0	0	0	0	8	289749	40033	11524	15033	2383	15	15	0	0	35	15	15	15	15	0	4
3111002	7	1	0	0	0	0	8	331028	47407	11155	12581	2208	15	15	0	0	35	15	15	15	15	0	4
3111004	211	1	15	15	0	2	8	647248	59863	16009	17507	1613	15	15	0	0	35	15	15	15	15	0	4
3210301	26	1	0	0	0	0	9	349472	34757	13415	10912	1785	16	16	0	0	36	16	16	16	16	0	4
3210302	23	1	0	0	0	0	9	334140	46138	13154	11903	2170	16	16	0	0	36	16	16	16	16	0	4
3210303	37	1	5	5	0	1	9	491986	38437	14287	10806	1754	16	16	0	0	36	16	16	16	16	0	4
3210602	33	1	0	0	0	0	9	318397	44531	12122	11260	1970	16	16	0	0	36	16	16	16	16	0	4
3210603	27	1	5	5	0	1	9	625061	44104	16210	14768	1915	16	16	0	0	36	16	16	16	16	0	4
3210604	29	1	0	0	0	0	9	327539	42194	11522	12665	1998	16	16	0	0	36	16	16	16	16	0	4
3210901	27	1	0	0	0	0	9	446472	40094	14736	13425	1915	16	16	0	0	36	16	16	16	16	0	4
3210903	36	1	5	5	0	1	9	554507	44012	16710	12727	2126	16	16	0	0	36	16	16	16	16	0	4
3210904	37	1	0	0	0	0	9	351419	34943	12988	9823	1754	16	16	0	0	36	16	16	16	16	0	4
3211001	36	1	0	0	0	0	9	396076	40011	15191	11570	2126	16	16	0	0	36	16	16	16	16	0	4
3211004	212	1	15	15	0	2	9	669037	64599	16416	15866	2072	16	16	0	0	36	16	16	16	16	0	4
3211005	37	1	0	0	0	0	9	351419	34943	12988	9823	1754	16	16	0	0	36	16	16	16	16	0	4
3310301	7	1	0	0	0	0	9	374206	53590	12610	14222	2496	16	16	0	0	36	16	16	16	16	0	4
3310302	6	1	0	0	0	0	9	435160	41218	15709	13366	2183	16	16	0	0	36	16	16	16	16	0	4
3310303	28	1	5	5	0	1	9	428556	45698	12847	14112	2354	16	16	0	0	36	16	16	16	16	0	4
3310601	28	1	0	0	0	0	9	306111	41543	11679	12829	2354	16	16	0	0	36	16	16	16	16	0	4
3310602	8	1	0	0	0	0	9	327542	45255	13028	16994	2694	16	16	0	0	36	16	16	16	16	0	4
3310604	24	1	5	5	0	1	9	609600	46215	18487	14182	2177	16	16	0	0	36	16	16	16	16	0	4
3310901	821	1	0	0	0	0	9	380237	36495	15557	11557	1949	16	16	0	0	36	16	16	16	16	0	4
3310902	820	1	0	0	0	0	9	393992	35486	13716	11877	1974	16	16	0	0	36	16	16	16	16	0	4
3310903	822	1	5	5	0	1	9	546407	39301	16764	12273	1984	16	16	0	0	36	16	16	16	16	0	4
3311001	24	1	0	0	0	0	9	435429	42013	16807	12893	2177	16	16	0	0	36	16	16	16	16	0	4
3311003	28	1	0	0	0	0	9	306111	41543	11679	12829	2354	16	16	0	0	36	16	16	16	16	0	4
3311004	403	1	15	15	0	2	9	794480	55352	19800	14503	2101	16	16	0	0	36	16	16	16	16	0	4
3410301	2	1	0	0	0	0	9	333290	50699	13523	14686	1973	17	17	0	0	37	17	17	17	17	0	4
3410302	1	1	0	0	0	0	9	408205	40457	16412	11311	2060	17	17	0	0	37	17	17	17	17	0	4
3410303	22	1	5	5	0	1	9	589114	44558	17107	14381	1996	17	17	0	0	37	17	17	17	17	0	4
3410602	35	1	5	5	0	1	9	504843	54408	14438	17983	2834	17	17	0	0	37	17	17	17	17	0	4
3410603	32	1	0	0	0	0	9	430535	38499	15273	11311	1944	17	17	0	0	37	17	17	17	17	0	4
3410604	2	1	0	0	0	0	9	333290	50699	13523	14686	1973	17	17	0	0	37	17	17	17	17	0	4
3410901	35	1	0	0	0	0	9	360602	49462	13126	16348	2834	17	17	0	0	37	17	17	17	17	0	4
3410902	821	1	0	0	0	0	9	402173	38601	16454	12224	2061	17	17	0	0	37	17	17	17	17	0	4
3410904	24	1	5	5	0	1	9	644770	48881	19554	15001	2302	17	17	0	0	37	17	17	17	17	0	4
3411001	24	1	0	0	0	0	9	460550	44437	17776	13637	2302	17	17	0	0	37	17	17	17	17	0	4
3411002	35	1	0	0	0	0	9	360602	49462	13126	16348	2834	17	17	0	0	37	17	17	17	17	0	4
3411004	201	1	15	15	0	2	9	608892	61310	16700	20977	2699	17	17	0	0	37	17	17	17	17	0	4
3510301	11	1	0	0	0	0	9	457773	43952	16882	13250	2145	17	17	0	0	37	17	17	17	17	0	4
3510302	5	1	0	0	0	0	9	386457	53807	15086	13539	2453	17	17	0	0	37	17	17	17	17	0	4
3510303	10	1	5	5	0	1	9	553232	62941	14899	15483	2406	17	17	0	0	37	17	17	17	17	0	4
3510601	10	1	0	0	0	0	9	395166	57219	13545	14075	2406	17	17	0	0	37	17	17	17	17	0	4
3510602	11	1	0	0	0	0	9	457773	43952	16882	13250	2145	17	17	0	0	37	17	17	17	17	0	4
3510604	9	1	5	5	0	1	9	518120	59595	15530	15836	2295	17	17	0	0	37	17	17	17	17	0	4
3510901	9	1	0	0	0	0	9	370086	54177	14118	14396	2295	17	17	0	0	37	17	17	17	17	0	4
3510902	12	1	0	0	0	0	9	449715	40576	16085	12971	2140	17	17	0	0	37	17	17	17	17	0	4
3510904	4	1	5	5	0	1	9	545435	56146	16216	15373	2372	17	17	0	0	37	17	17	17	17	0	4
3511001	4	1	0	0	0	0	9	389596	51042	14742	13976	2372	17	17	0	0	37	17	17	17	17	0	4
3511004	203	1	15	15	0	2	9	683542	67440	18405	21656	2921	17	17	0	0	37	17	17	17	17	0	4
3511005	12	1	0	0	0	0	9	449715	40576	16085	12971	2140	17	17	0	0	37	17	17	17	17	0	4
3610302	6	1	5	5	0	1	10	761530	56675	21600	18378	2729	18	18	0	0	38	18	18	18	18	0	4
3610303	2	1	0	0	0	0	10	393888	59917	15982	17356	2332	18	18	0	0	38	18	18	18	18	0	4
3610304	16	1	0	0	0	0	10	462950	44047	18028	14706	2363	18	18	0	0	38	18	18	18	18	0	4
3610602	7	1	5	5	0	1	10	654861	73687	17339	19556	3120	18	18	0	0	38	18	18	18	18	0	4
3610603	6	1	0	0	0	0	10	543950	51523	19636	16708	2729	18	18	0	0	38	18	18	18	18	0	4
3610604	2	1	0	0	0	0	10	393888	59917	15982	17356	2332	18	18	0	0	38	18	18	18	18	0	4
3610901	7	1	0	0	0	0	10	467757	66988	15763	17778	3120	18	18	0	0	38	18	18	18	18	0	4
3610902	6	1	0	0	0	0	10	543950	51523	19636	16708	2729	18	18	0	0	38	18	18	18	18	0	4
3610904	8	1	5	5	0	1	10	573199	62226	17913	23367	3367	18	18	0	0	38	18	18	18	18	0	4
3611001	8	1	0	0	0	0	10	409428	56569	16285	21243	3367	18	18	0	0	38	18	18	18	18	0	4
3611002	7	1	0	0	0	0	10	467757	66988	15763	17778	3120	18	18	0	0	38	18	18	18	18	0	4
3611004	204	1	15	15	1	2	2	881569	79917	21048	21224	2827	18	18	0	0	38	18	18	18	18	0	4
3710301	16	1	0	0	0	0	10	498561	47436	19415	15837	2545	18	18	0	0	38	18	18	18	18	0	4
3710302	31	1	0	0	0	0	10	379623	56715	15774	18798	3180	18	18	0	0	38	18	18	18	18	0	4
3710303	26	1	5	5	0	1	10	698944	54618	21081	17147	2551	18	18	0	0	38	18	18	18	18	0	4
3710601	26	1	0	0	0	0	10	499245	49653	19165	15588	2551	18	18	0	0	38	18	18	18	18	0	4
3710603	23	1	0	0	0	0	10	477343	65912	18792	17004	3100	18	18	0	0	38	18	18	18	18	0	4
3710604	35	1	5	5	0	1	10	642528	69247	18376	22887	3607	18	18	0	0	38	18	18	18	18	0	4
3710901	35	1	0	0	0	0	10	458948	62952	16705	20807	3607	18	18	0	0	38	18	18	18	18	0	4
3710902	26	1	0	0	0	0	10	499245	49653	19165	15588	2551	18	18	0	0	38	18	18	18	18	0	4
3710904	24	1	5	5	0	1	10	820616	62212	24887	19092	2930	18	18	0	0	38	18	18	18	18	0	4
3711001	24	1	0	0	0	0	10	586154	56556	22625	17356	2930	18	18	0	0	38	18	18	18	18	0	4
3711003	35	1	0	0	0	0	10	458948	62952	16705	20807	3607	18	18	0	0	38	18	18	18	18	0	4
3711004	205	1	15	15	1	2	2	845938	84514	23943	24634	3306	18	18	0	0	38	18	18	18	18	0	4
3810301	29	1	0	0	0	0	10	501335	64583	17636	19386	3058	19	19	0	0	39	19	19	19	19	0	4
3810303	37	1	5	5	0	1	10	753040	58832	21868	16540	2685	19	19	0	0	39	19	19	19	19	0	4
3810304	33	1	0	0	0	0	10	487343	68160	18555	17235	3016	19	19	0	0	39	19	19	19	19	0	4
3810601	37	1	0	0	0	0	10	537886	53484	19880	15036	2685	19	19	0	0	39	19	19	19	19	0	4
3810604	27	1	5	5	0	1	10	956727	67506	24812	22604	2932	19	19	0	0	39	19	19	19	19	0	4
3810605	33	1	0	0	0	0	10	487343	68160	18555	17235	3016	19	19	0	0	39	19	19	19	19	0	4
3810901	27	1	0	0	0	0	10	683376	61369	22556	20549	2932	19	19	0	0	39	19	19	19	19	0	4
3810902	37	1	0	0	0	0	10	537886	53484	19880	15036	2685	19	19	0	0	39	19	19	19	19	0	4
3810904	36	1	5	5	0	1	10	848735	67366	25576	19480	3255	19	19	0	0	39	19	19	19	19	0	4
3811001	36	1	0	0	0	0	10	606239	61242	23251	17709	3255	19	19	0	0	39	19	19	19	19	0	4
3811004	206	1	15	15	1	2	3	1133392	75832	26163	20477	3068	19	19	0	0	39	19	19	19	19	0	4
3811005	27	1	0	0	0	0	10	683376	61369	22556	20549	2932	19	19	0	0	39	19	19	19	19	0	4
3910301	41	1	0	0	0	0	10	518102	78709	20315	17648	3411	19	19	0	0	39	19	19	19	19	0	4
3910302	46	1	0	0	0	0	10	572205	70073	19090	19698	3121	19	19	0	0	39	19	19	19	19	0	4
3910303	50	1	5	5	0	1	10	726331	75776	23173	21845	3170	19	19	0	0	39	19	19	19	19	0	4
3910601	50	1	0	0	0	0	10	518808	68887	21066	19859	3170	19	19	0	0	39	19	19	19	19	0	4
3910604	42	1	5	5	0	1	10	807692	93177	24085	22623	3780	19	19	0	0	39	19	19	19	19	0	4
3910605	41	1	0	0	0	0	10	518102	78709	20315	17648	3411	19	19	0	0	39	19	19	19	19	0	4
3910901	42	1	0	0	0	0	10	576922	84706	21895	20567	3780	19	19	0	0	39	19	19	19	19	0	4
3910904	57	1	5	5	0	1	10	876201	68772	27068	21298	2964	19	19	0	0	39	19	19	19	19	0	4
3910905	58	1	0	0	0	0	10	629329	58972	20867	16354	2828	19	19	0	0	39	19	19	19	19	0	4
3911001	57	1	0	0	0	0	10	625858	62520	24607	19362	2964	19	19	0	0	39	19	19	19	19	0	4
3911004	401	1	15	15	1	2	3	1091787	96087	26505	26316	3825	19	19	0	0	39	19	19	19	19	0	4
3911005	42	1	0	0	0	0	10	576922	84706	21895	20567	3780	19	19	0	0	39	19	19	19	19	0	4
4010301	45	1	0	0	0	0	11	490201	66891	17949	23770	4048	20	20	0	0	40	20	20	20	20	0	4
4010302	48	1	0	0	0	0	11	632854	58156	23743	18230	3260	20	20	0	0	40	20	20	20	20	0	4
4010303	46	1	5	5	0	1	11	851156	81898	22311	23023	3316	20	20	0	0	40	20	20	20	20	0	4
4010601	46	1	0	0	0	0	11	607968	74453	20283	20930	3316	20	20	0	0	40	20	20	20	20	0	4
4010602	41	1	0	0	0	0	11	550483	83628	21585	18751	3624	20	20	0	0	40	20	20	20	20	0	4
4010604	42	1	5	5	0	1	11	858172	99001	25590	24037	4016	20	20	0	0	40	20	20	20	20	0	4
4010901	42	1	0	0	0	0	11	612980	90001	23263	21852	4016	20	20	0	0	40	20	20	20	20	0	4
4010903	40	1	0	0	0	0	11	583310	70090	21145	22078	2831	20	20	0	0	40	20	20	20	20	0	4
4010904	66	1	5	5	0	1	11	775577	84258	21476	28260	4468	20	20	0	0	40	20	20	20	20	0	4
4011001	66	1	0	0	0	0	11	553984	76598	19524	25691	4468	20	20	0	0	40	20	20	20	20	0	4
4011004	207	1	15	15	1	2	3	1219586	104899	27305	30632	3793	20	20	0	0	40	20	20	20	20	0	4
4011005	40	1	0	0	0	0	11	583310	70090	21145	22078	2831	20	20	0	0	40	20	20	20	20	0	4
4110301	57	1	5	5	0	1	11	985726	77368	30452	23960	3335	20	20	0	0	40	20	20	20	20	0	4
4110302	56	1	0	0	0	0	11	595534	68378	22669	20087	3542	20	20	0	0	40	20	20	20	20	0	4
4110303	61	1	0	0	0	0	11	549658	75464	22649	21836	3675	20	20	0	0	40	20	20	20	20	0	4
4110601	52	1	5	5	0	1	11	873553	90534	24708	30010	4623	20	20	0	0	40	20	20	20	20	0	4
4110602	57	1	0	0	0	0	11	704090	70335	27683	21782	3335	20	20	0	0	40	20	20	20	20	0	4
4110603	49	1	0	0	0	0	11	666557	89788	24285	25937	3841	20	20	0	0	40	20	20	20	20	0	4
4110901	53	1	5	5	0	1	11	985102	102305	25732	28578	4404	20	20	0	0	40	20	20	20	20	0	4
4110902	52	1	0	0	0	0	11	623966	82303	22462	27282	4623	20	20	0	0	40	20	20	20	20	0	4
4110903	57	1	0	0	0	0	11	704090	70335	27683	21782	3335	20	20	0	0	40	20	20	20	20	0	4
4111001	208	1	15	15	1	2	3	1315145	102699	34379	30473	3194	20	20	0	0	40	20	20	20	20	0	4
4111002	53	1	0	0	0	0	11	703644	93004	23393	25980	4404	20	20	0	0	40	20	20	20	20	0	4
4111003	52	1	0	0	0	0	11	623966	82303	22462	27282	4623	20	20	0	0	40	20	20	20	20	0	4
4210301	67	1	5	5	0	1	11	947501	98460	28631	27156	4417	21	21	0	0	41	21	21	21	21	0	4
4210302	68	1	0	0	0	0	11	616428	78716	23703	24502	3581	21	21	0	0	41	21	21	21	21	0	4
4210303	69	1	0	0	0	0	11	748775	93501	27482	28147	3461	21	21	0	0	41	21	21	21	21	0	4
4210601	62	1	5	5	0	1	11	799351	91622	24111	33214	5052	21	21	0	0	41	21	21	21	21	0	4
4210602	67	1	0	0	0	0	11	676786	89509	26028	24687	4417	21	21	0	0	41	21	21	21	21	0	4
4210603	69	1	0	0	0	0	11	748775	93501	27482	28147	3461	21	21	0	0	41	21	21	21	21	0	4
4210901	59	1	5	5	0	1	11	902673	103022	24334	33731	4793	21	21	0	0	41	21	21	21	21	0	4
4210902	60	1	0	0	0	0	11	540056	77722	21725	24442	4360	21	21	0	0	41	21	21	21	21	0	4
4210903	62	1	0	0	0	0	11	570965	83293	21919	30195	5052	21	21	0	0	41	21	21	21	21	0	4
4211001	209	1	15	15	1	2	4	1039877	106048	28836	36603	4581	21	21	0	0	41	21	21	21	21	0	4
4211002	59	1	0	0	0	0	11	644767	93657	22122	30665	4793	21	21	0	0	41	21	21	21	21	0	4
4211003	62	1	0	0	0	0	11	570965	83293	21919	30195	5052	21	21	0	0	41	21	21	21	21	0	4
4310301	6	1	5	5	0	1	11	1171585	87192	33231	28275	4199	21	21	0	0	41	21	21	21	21	0	4
4310302	17	1	0	0	0	0	11	701680	74532	24580	22218	4041	21	21	0	0	41	21	21	21	21	0	4
4310303	2	1	0	0	0	0	11	605983	92180	24588	26702	3589	21	21	0	0	41	21	21	21	21	0	4
4310601	7	1	5	5	0	1	11	1007478	113365	26676	30086	4800	21	21	0	0	41	21	21	21	21	0	4
4310602	6	1	0	0	0	0	11	836846	79266	30210	25704	4199	21	21	0	0	41	21	21	21	21	0	4
4310603	16	1	0	0	0	0	11	712230	67765	27736	22625	3635	21	21	0	0	41	21	21	21	21	0	4
4310901	8	1	5	5	0	1	11	881845	95732	27559	35950	5181	21	21	0	0	41	21	21	21	21	0	4
4310902	7	1	0	0	0	0	11	719627	103059	24251	27351	4800	21	21	0	0	41	21	21	21	21	0	4
4310903	31	1	0	0	0	0	11	542319	81022	22534	26855	4544	21	21	0	0	41	21	21	21	21	0	4
4311001	211	1	15	15	1	2	4	1407062	130137	34802	38059	3508	21	21	0	0	41	21	21	21	21	0	4
4311002	8	1	0	0	0	0	11	629889	87029	25053	32681	5181	21	21	0	0	41	21	21	21	21	0	4
4311003	7	1	0	0	0	0	11	719627	103059	24251	27351	4800	21	21	0	0	41	21	21	21	21	0	4
4410301	37	1	5	5	0	1	12	1064297	83150	30908	23376	3796	22	22	0	0	42	22	22	22	22	0	4
4410302	26	1	0	0	0	0	12	756000	75189	29021	23605	3863	22	22	0	0	42	22	22	22	22	0	4
4410303	23	1	0	0	0	0	12	722834	99809	28456	25749	4694	22	22	0	0	42	22	22	22	22	0	4
4410601	27	1	5	5	0	1	12	1352174	95408	35068	31948	4144	22	22	0	0	42	22	22	22	22	0	4
4410602	29	1	0	0	0	0	12	708554	91277	24925	27399	4322	22	22	0	0	42	22	22	22	22	0	4
4410603	33	1	0	0	0	0	12	688778	96333	26224	24359	4262	22	22	0	0	42	22	22	22	22	0	4
4410901	36	1	5	5	0	1	12	1199546	95211	36148	27532	4600	22	22	0	0	42	22	22	22	22	0	4
4410902	27	1	0	0	0	0	12	965838	86735	31880	29043	4144	22	22	0	0	42	22	22	22	22	0	4
4410903	37	1	0	0	0	0	12	760212	75591	28098	21251	3796	22	22	0	0	42	22	22	22	22	0	4
4411001	212	1	15	15	1	2	4	1447305	139745	35513	34323	4484	22	22	0	0	42	22	22	22	22	0	4
4411002	36	1	0	0	0	0	12	856819	86556	32862	25029	4600	22	22	0	0	42	22	22	22	22	0	4
4411003	37	1	0	0	0	0	12	760212	75591	28098	21251	3796	22	22	0	0	42	22	22	22	22	0	4
4510301	28	1	5	5	0	1	12	923044	98426	27671	30396	5071	22	22	0	0	42	22	22	22	22	0	4
4510302	7	1	0	0	0	0	12	805982	115426	27161	30633	5376	22	22	0	0	42	22	22	22	22	0	4
4510303	6	1	0	0	0	0	12	937268	88778	33835	28789	4703	22	22	0	0	42	22	22	22	22	0	4
4510601	24	1	5	5	0	1	12	1312986	99540	39820	30547	4689	22	22	0	0	42	22	22	22	22	0	4
4510602	8	1	0	0	0	0	12	705476	97473	28060	36603	5803	22	22	0	0	42	22	22	22	22	0	4
4510603	28	1	0	0	0	0	12	659317	89478	25155	27633	5071	22	22	0	0	42	22	22	22	22	0	4
4510901	822	1	5	5	0	1	12	1176878	84649	36109	26434	4273	22	22	0	0	42	22	22	22	22	0	4
4510902	821	1	0	0	0	0	12	818972	78605	33508	24894	4198	22	22	0	0	42	22	22	22	22	0	4
4510903	820	1	0	0	0	0	12	848599	76432	29543	25582	4252	22	22	0	0	42	22	22	22	22	0	4
4511001	403	1	15	15	1	2	4	1711189	119221	42646	31237	4525	22	22	0	0	42	22	22	22	22	0	4
4511002	24	1	0	0	0	0	12	937847	90490	36200	27770	4689	22	22	0	0	42	22	22	22	22	0	4
4511003	28	1	0	0	0	0	12	659317	89478	25155	27633	5071	22	22	0	0	42	22	22	22	22	0	4
4610301	22	1	5	5	0	1	12	1263919	95597	36702	30854	4283	23	23	0	0	43	23	23	23	23	0	4
4610302	1	1	0	0	0	0	12	875786	86800	35211	24269	4420	23	23	0	0	43	23	23	23	23	0	4
4610303	2	1	0	0	0	0	12	715059	108773	29014	31509	4235	23	23	0	0	43	23	23	23	23	0	4
4610601	35	1	5	5	0	1	12	1083119	116731	30977	38582	6080	23	23	0	0	43	23	23	23	23	0	4
4610602	32	1	0	0	0	0	12	923693	82599	32769	24268	4172	23	23	0	0	43	23	23	23	23	0	4
4610603	2	1	0	0	0	0	12	715059	108773	29014	31509	4235	23	23	0	0	43	23	23	23	23	0	4
4610901	24	1	5	5	0	1	12	1383325	104872	41953	32184	4940	23	23	0	0	43	23	23	23	23	0	4
4610902	821	1	0	0	0	0	12	862845	82816	35303	26227	4423	23	23	0	0	43	23	23	23	23	0	4
4610903	35	1	0	0	0	0	12	773656	106119	28161	35074	6080	23	23	0	0	43	23	23	23	23	0	4
4611001	202	1	15	15	1	2	5	1569726	122790	42283	33223	4839	23	23	0	0	43	23	23	23	23	0	4
4611002	24	1	0	0	0	0	12	988089	95338	38139	29258	4940	23	23	0	0	43	23	23	23	23	0	4
4611003	35	1	0	0	0	0	12	773656	106119	28161	35074	6080	23	23	0	0	43	23	23	23	23	0	4
4710301	10	1	5	5	0	1	12	1143347	130080	30793	31998	4974	23	23	0	0	43	23	23	23	23	0	4
4710302	11	1	0	0	0	0	12	946066	90834	34889	27384	4433	23	23	0	0	43	23	23	23	23	0	4
4710303	5	1	0	0	0	0	12	798679	111203	31179	27981	5070	23	23	0	0	43	23	23	23	23	0	4
4710601	9	1	5	5	0	1	12	1070782	123163	32096	32728	4744	23	23	0	0	43	23	23	23	23	0	4
4710602	10	1	0	0	0	0	12	816676	118254	27993	29089	4974	23	23	0	0	43	23	23	23	23	0	4
4710603	11	1	0	0	0	0	12	946066	90834	34889	27384	4433	23	23	0	0	43	23	23	23	23	0	4
4710901	4	1	5	5	0	1	12	1127233	116035	33513	31772	4902	23	23	0	0	43	23	23	23	23	0	4
4710902	9	1	0	0	0	0	12	764844	111966	29178	29752	4744	23	23	0	0	43	23	23	23	23	0	4
4710903	12	1	0	0	0	0	12	929412	83857	33243	26808	4423	23	23	0	0	43	23	23	23	23	0	4
4711001	203	1	15	15	1	2	5	1412654	139377	38038	44756	6037	23	23	0	0	43	23	23	23	23	0	4
4711002	4	1	0	0	0	0	12	805166	105486	30467	28884	4902	23	23	0	0	43	23	23	23	23	0	4
4711003	12	1	0	0	0	0	12	929412	83857	33243	26808	4423	23	23	0	0	43	23	23	23	23	0	4
4810301	6	1	5	5	0	1	13	1523061	113350	43200	36757	5459	24	24	0	0	44	24	24	24	24	0	4
4810302	2	1	0	0	0	0	13	787777	119835	31965	34713	4665	24	24	0	0	44	24	24	24	24	0	4
4810303	16	1	0	0	0	0	13	925900	88095	36057	29413	4726	24	24	0	0	44	24	24	24	24	0	4
4810601	7	1	5	5	0	1	13	1309722	147374	34679	39112	6240	24	24	0	0	44	24	24	24	24	0	4
4810602	6	1	0	0	0	0	13	1087900	103046	39273	33416	5459	24	24	0	0	44	24	24	24	24	0	4
4810603	2	1	0	0	0	0	13	787777	119835	31965	34713	4665	24	24	0	0	44	24	24	24	24	0	4
4810901	8	1	5	5	0	1	13	1146399	124452	35827	46735	6735	24	24	0	0	44	24	24	24	24	0	4
4810902	7	1	0	0	0	0	13	935515	133976	31527	35556	6240	24	24	0	0	44	24	24	24	24	0	4
4810903	6	1	0	0	0	0	13	1087900	103046	39273	33416	5459	24	24	0	0	44	24	24	24	24	0	4
4811001	204	1	15	15	1	2	5	1763138	159835	42096	42448	5655	24	24	0	0	44	24	24	24	24	0	4
4811002	8	1	0	0	0	0	13	818856	113138	32570	42486	6735	24	24	0	0	44	24	24	24	24	0	4
4811003	7	1	0	0	0	0	13	935515	133976	31527	35556	6240	24	24	0	0	44	24	24	24	24	0	4
4910301	26	1	5	5	0	1	13	1397888	109237	42163	34294	5102	24	24	0	0	44	24	24	24	24	0	4
4910302	16	1	0	0	0	0	13	997123	94872	38831	31675	5090	24	24	0	0	44	24	24	24	24	0	4
4910303	31	1	0	0	0	0	13	759247	113431	31548	37597	6361	24	24	0	0	44	24	24	24	24	0	4
4910601	35	1	5	5	0	1	13	1285057	138494	36753	45775	7214	24	24	0	0	44	24	24	24	24	0	4
4910602	26	1	0	0	0	0	13	998491	99306	38330	31177	5102	24	24	0	0	44	24	24	24	24	0	4
4910603	23	1	0	0	0	0	13	954686	131824	37584	34009	6200	24	24	0	0	44	24	24	24	24	0	4
4910901	24	1	5	5	0	1	13	1641233	124425	49775	38184	5861	24	24	0	0	44	24	24	24	24	0	4
4910902	26	1	0	0	0	0	13	998491	99306	38330	31177	5102	24	24	0	0	44	24	24	24	24	0	4
4910903	35	1	0	0	0	0	13	917897	125904	33411	41614	7214	24	24	0	0	44	24	24	24	24	0	4
4911001	205	1	15	15	1	2	5	1691877	169029	47886	49269	6612	24	24	0	0	44	24	24	24	24	0	4
4911002	24	1	0	0	0	0	13	1172309	113113	45250	34713	5861	24	24	0	0	44	24	24	24	24	0	4
4911003	35	1	0	0	0	0	13	917897	125904	33411	41614	7214	24	24	0	0	44	24	24	24	24	0	4
5010301	37	1	5	5	0	1	13	1506081	117665	43737	33080	5371	25	25	0	0	45	25	25	25	25	0	4
5010302	33	1	0	0	0	0	13	974686	136320	37110	34471	6032	25	25	0	0	45	25	25	25	25	0	4
