INT	STRING	STRING	STRING	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
114003	114-3 假猫	t_mission_name_114003	t_mission_desc_114003	1	114	ts_chapter06_01	1	113020	113030	0	0	6	10			101	11400303	11400301	11400301	11400302	11400302	0						2	40040001	6	0	100	2	40030061	1	0	60	2	80020001	1	0	10											1
114004	114-4 无人乌鸦	t_mission_name_114004	t_mission_desc_114004	1	114	ts_chapter06_01	0	113030	113040	0	0	6	99			101	11400401	11400401	11400401	11400402	11400402	0						2	40040001	6	0	100																					1
114005	114-5 更冷漠	t_mission_name_114005	t_mission_desc_114005	1	114	ts_chapter06_01	0	113040	113050	0	0	6	99			101	11400501	11400501	11400501	11400502	11400502	0						2	40040001	6	0	100																					1
114006	114-6 毫无威严	t_mission_name_114006	t_mission_desc_114006	1	114	ts_chapter06_02	1	113050	113060	0	0	6	10			102	11400604	11400602	11400602	11400601	11400601	0						2	40040001	6	0	100	2	40030062	1	0	60	2	80020001	1	0	10											1
114007	114-7 控制辅助	t_mission_name_114007	t_mission_desc_114007	1	114	ts_chapter06_02	0	113060	113070	0	0	6	99			102	11400701	11400701	11400701	11400702	11400702	0						2	40040001	6	0	100																					1
114008	114-8 超脑	t_mission_name_114008	t_mission_desc_114008	1	114	ts_chapter06_02	0	113070	113080	0	0	6	99			104	11400801	11400801	11400801	11400801	11400801	0						2	40040001	6	0	100																					1
114009	114-9 扩展插件	t_mission_name_114009	t_mission_desc_114009	1	114	ts_chapter06_02	1	113080	113090	0	0	6	10			102	11400904	11400901	11400901	11400903	11400903	0						2	40040001	6	0	100	2	40030063	1	0	60	2	80020001	1	0	10											1
114010	114-10 解禁	t_mission_name_114010	t_mission_desc_114010	1	114	ts_chapter06_02	2	113090	114000	0	0	6	5			101	11401004	11401001	11401001	11401005	11401005	0						2	50010001	6	0	30	2	70020402	1	0	2	2	80020001	1	0	10											1
115001	115-1 雪孩之心	t_mission_name_115001	t_mission_desc_115001	1	115	ts_chapter07_01	0	114000	114010	0	0	6	99			104	11500101	11500101	11500101	11500101	11500101	0						2	40040001	6	0	100																					1
115002	115-2 毫无特性	t_mission_name_115002	t_mission_desc_115002	1	115	ts_chapter07_01	0	114010	114020	0	0	6	99			104	11500201	11500201	11500201	11500201	11500201	0						2	40040001	6	0	100																					1
115003	115-3 逻辑矛盾	t_mission_name_115003	t_mission_desc_115003	1	115	ts_chapter07_01	1	114020	114030	0	0	6	10			101	11500303	11500301	11500301	11500302	11500302	0						2	40040001	6	0	100	2	40030061	1	0	60	2	80020001	1	0	10											1
115004	115-4 后置	t_mission_name_115004	t_mission_desc_115004	1	115	ts_chapter07_01	0	114030	114040	0	0	6	99			103	11500401	11500402	11500402	11500402	11500402	0						2	40040001	6	0	100																					1
115005	115-5 完全伪装	t_mission_name_115005	t_mission_desc_115005	1	115	ts_chapter07_01	0	114040	114050	0	0	6	99			101	11500501	11500501	11500501	11500502	11500502	0						2	40040001	6	0	100																					1
115006	115-6 经济性	t_mission_name_115006	t_mission_desc_115006	1	115	ts_chapter07_02	1	114050	114060	0	0	6	10			102	11500604	11500601	11500601	11500603	11500603	0						2	40040001	6	0	100	2	40030062	1	0	60	2	80020001	1	0	10											1
115007	115-7 天线性质	t_mission_name_115007	t_mission_desc_115007	1	115	ts_chapter07_02	0	114060	114070	0	0	6	99			101	11500701	11500701	11500701	11500702	11500702	0						2	40040001	6	0	100																					1
115008	115-8 弹道计算	t_mission_name_115008	t_mission_desc_115008	1	115	ts_chapter07_02	0	114070	114080	0	0	6	99			102	11500801	11500801	11500801	11500802	11500802	0						2	40040001	6	0	100																					1
115009	115-9 无所欲望	t_mission_name_115009	t_mission_desc_115009	1	115	ts_chapter07_02	1	114080	114090	0	0	6	10			102	11500904	11500901	11500901	11500905	11500905	0						2	40040001	6	0	100	2	40030063	1	0	60	2	80020001	1	0	10											1
115010	115-10 无界	t_mission_name_115010	t_mission_desc_115010	1	115	ts_chapter07_02	2	114090	115000	0	0	6	5			102	11501003	11501001	11501001	11501002	11501002	0						2	50010001	6	0	30	2	70030402	1	0	2	2	80020001	1	0	10											1
116001	116-1 白穗	t_mission_name_116001	t_mission_desc_116001	1	116	ts_chapter08_01	0	115000	115010	0	0	6	99			104	11600101	11600101	11600101	11600101	11600101	0						2	40040001	6	0	100																					1
116002	116-2 换装	t_mission_name_116002	t_mission_desc_116002	1	116	ts_chapter08_01	0	115010	115020	0	0	6	99			104	11600201	11600201	11600201	11600201	11600201	0						2	40040001	6	0	100																					1
116003	116-3 冷兵器	t_mission_name_116003	t_mission_desc_116003	1	116	ts_chapter08_01	1	115020	115030	0	0	6	10			101	11600303	11600301	11600301	11600304	11600304	0						2	40040001	6	0	100	2	40030061	1	0	60	2	80020001	1	0	10											1
116004	116-4 冒牌童子	t_mission_name_116004	t_mission_desc_116004	1	116	ts_chapter08_01	0	115030	115040	0	0	6	99			102	11600401	11600401	11600401	11600402	11600402	0						2	40040001	6	0	100																					1
116005	116-5 输出源头	t_mission_name_116005	t_mission_desc_116005	1	116	ts_chapter08_01	0	115040	115050	0	0	6	99			102	11600501	11600502	11600502	11600503	11600503	0						2	40040001	6	0	100																					1
116006	116-6 粒子双手	t_mission_name_116006	t_mission_desc_116006	1	116	ts_chapter08_02	1	115050	115060	0	0	6	10			102	11600604	11600601	11600601	11600605	11600605	0						2	40040001	6	0	100	2	40030062	1	0	60	2	80020001	1	0	10											1
116007	116-7 混乱	t_mission_name_116007	t_mission_desc_116007	1	116	ts_chapter08_02	0	115060	115070	0	0	6	99			102	11600701	11600702	11600702	11600703	11600703	0						2	40040001	6	0	100																					1
116008	116-8 冷热转换	t_mission_name_116008	t_mission_desc_116008	1	116	ts_chapter08_02	0	115070	115080	0	0	6	99			102	11600801	11600802	11600802	11600803	11600803	0						2	40040001	6	0	100																					1
116009	116-9 火力升级	t_mission_name_116009	t_mission_desc_116009	1	116	ts_chapter08_02	1	115080	115090	0	0	6	10			102	11600903	11600904	11600904	11600901	11600901	0						2	40040001	6	0	100	2	40030063	1	0	60	2	80020001	1	0	10											1
116010	116-10 细微之处	t_mission_name_116010	t_mission_desc_116010	1	116	ts_chapter08_02	2	115090	116000	0	0	6	5			102	11601004	11601001	11601001	11601002	11601002	0						2	50010001	6	0	30	2	70040402	1	0	2	2	80020001	1	0	10											1
117001	117-1 本色	t_mission_name_117001	t_mission_desc_117001	1	117	ts_chapter09_01	0	116000	116010	0	0	6	99			104	11700101	11700101	11700101	11700101	11700101	0						2	40040001	6	0	100																					1
117002	117-2 建设者	t_mission_name_117002	t_mission_desc_117002	1	117	ts_chapter09_01	0	116010	116020	0	0	6	99			104	11700201	11700201	11700201	11700201	11700201	0						2	40040001	6	0	100																					1
117003	117-3 强化	t_mission_name_117003	t_mission_desc_117003	1	117	ts_chapter09_01	1	116020	116030	0	0	6	10			101	11700303	11700301	11700301	11700302	11700302	0						2	40040001	6	0	100	2	40030061	1	0	60	2	80020001	1	0	10											1
117004	117-4 惩击	t_mission_name_117004	t_mission_desc_117004	1	117	ts_chapter09_01	0	116030	116040	0	0	6	99			101	11700401	11700402	11700402	11700403	11700403	0						2	40040001	6	0	100																					1
117005	117-5 协攻	t_mission_name_117005	t_mission_desc_117005	1	117	ts_chapter09_01	0	116040	116050	0	0	6	99			101	11700501	11700501	11700501	11700502	11700502	0						2	40040001	6	0	100																					1
117006	117-6 烟火	t_mission_name_117006	t_mission_desc_117006	1	117	ts_chapter09_02	1	116050	116060	0	0	6	10			101	11700604	11700601	11700601	11700602	11700602	0						2	40040001	6	0	100	2	40030062	1	0	60	2	80020001	1	0	10											1
117007	117-7 强化单兵	t_mission_name_117007	t_mission_desc_117007	1	117	ts_chapter09_02	0	116060	116070	0	0	6	99			102	11700701	11700702	11700702	11700703	11700703	0						2	40040001	6	0	100																					1
117008	117-8 炮火支援	t_mission_name_117008	t_mission_desc_117008	1	117	ts_chapter09_02	0	116070	116080	0	0	6	99			102	11700801	11700802	11700802	11700803	11700803	0						2	40040001	6	0	100																					1
117009	117-9 斩断	t_mission_name_117009	t_mission_desc_117009	1	117	ts_chapter09_02	1	116080	116090	0	0	6	10			102	11700904	11700901	11700901	11700905	11700905	0						2	40040001	6	0	100	2	40030063	1	0	60	2	80020001	1	0	10											1
117010	117-10 完全无用	t_mission_name_117010	t_mission_desc_117010	1	117	ts_chapter09_02	2	116090	117000	0	0	6	5			102	11701004	11701001	11701001	11701002	11701002	0						2	50010001	6	0	30	2	70010403	1	0	2	2	80020001	1	0	10											1
118001	118-1 超强还原	t_mission_name_118001	t_mission_desc_118001	1	118	ts_chapter10_01	0	117000	117010	0	0	6	99			104	11800101	11800101	11800101	11800101	11800101	0						2	40040001	6	0	100																					1
118002	118-2 衬甲	t_mission_name_118002	t_mission_desc_118002	1	118	ts_chapter10_01	0	117010	117020	0	0	6	99			104	11800201	11800201	11800201	11800201	11800201	0						2	40040001	6	0	100																					1
118003	118-3 无色至上	t_mission_name_118003	t_mission_desc_118003	1	118	ts_chapter10_01	1	117020	117030	0	0	6	10			101	11800303	11800301	11800301	11800302	11800302	0						2	40040001	6	0	100	2	40030061	1	0	60	2	80020001	1	0	10											1
118004	118-4 质地无关	t_mission_name_118004	t_mission_desc_118004	1	118	ts_chapter10_01	0	117030	117040	0	0	6	99			103	11800401	11800402	11800402	11800402	11800402	0						2	40040001	6	0	100																					1
118005	118-5 黄金至上	t_mission_name_118005	t_mission_desc_118005	1	118	ts_chapter10_01	0	117040	117050	0	0	6	99			103	11800501	11800502	11800502	11800502	11800502	0						2	40040001	6	0	100																					1
118006	118-6 强化量场	t_mission_name_118006	t_mission_desc_118006	1	118	ts_chapter10_02	1	117050	117060	0	0	6	10			102	11800603	11800604	11800604	11800602	11800602	0						2	40040001	6	0	100	2	40030062	1	0	60	2	80020001	1	0	10											1
118007	118-7 细化巨像	t_mission_name_118007	t_mission_desc_118007	1	118	ts_chapter10_02	0	117060	117070	0	0	6	99			101	11800701	11800701	11800701	11800702	11800702	0						2	40040001	6	0	100																					1
118008	118-8 无阶层	t_mission_name_118008	t_mission_desc_118008	1	118	ts_chapter10_02	0	117070	117080	0	0	6	99			102	11800801	11800802	11800802	11800803	11800803	0						2	40040001	6	0	100																					1
118009	118-9 非黄金	t_mission_name_118009	t_mission_desc_118009	1	118	ts_chapter10_02	1	117080	117090	0	0	6	10			102	11800903	11800901	11800901	11800904	11800904	0						2	40040001	6	0	100	2	40030063	1	0	60	2	80020001	1	0	10											1
118010	118-10 不知所措	t_mission_name_118010	t_mission_desc_118010	1	118	ts_chapter10_02	2	117090	118000	0	0	6	5			102	11801004	11801001	11801001	11801005	11801005	0						2	50010001	6	0	30	2	70020403	1	0	2	2	80020001	1	0	10											1
119001	119-1 闪电战	t_mission_name_119001	t_mission_desc_119001	1	119	ts_chapter05_01	0	118000	118010	0	0	6	99			104	11900101	11900101	11900101	11900101	11900101	0						2	40040001	6	0	100																					1
119002	119-2 流星雨	t_mission_name_119002	t_mission_desc_119002	1	119	ts_chapter05_01	0	118010	118020	0	0	6	99			104	11900201	11900201	11900201	11900201	11900201	0						2	40040001	6	0	100																					1
119003	119-3 扇面分布	t_mission_name_119003	t_mission_desc_119003	1	119	ts_chapter05_01	1	118020	118030	0	0	6	10			102	11900303	11900301	11900301	11900302	11900302	0						2	40040001	6	0	100	2	40030061	1	0	60	2	80020001	1	0	10											1
119004	119-4 范围斩击	t_mission_name_119004	t_mission_desc_119004	1	119	ts_chapter05_01	0	118030	118040	0	0	6	99			101	11900401	11900402	11900402	11900403	11900403	0						2	40040001	6	0	100																					1
119005	119-5 平行弹幕	t_mission_name_119005	t_mission_desc_119005	1	119	ts_chapter05_01	0	118040	118050	0	0	6	99			101	11900501	11900501	11900501	11900502	11900502	0						2	40040001	6	0	100																					1
119006	119-6 无良	t_mission_name_119006	t_mission_desc_119006	1	119	ts_chapter05_02	1	118050	118060	0	0	6	10			101	11900604	11900602	11900602	11900601	11900601	0						2	40040001	6	0	100	2	40030062	1	0	60	2	80020001	1	0	10											1
119007	119-7 保养	t_mission_name_119007	t_mission_desc_119007	1	119	ts_chapter05_02	0	118060	118070	0	0	6	99			101	11900701	11900702	11900702	11900703	11900703	0						2	40040001	6	0	100																					1
119008	119-8 强盾	t_mission_name_119008	t_mission_desc_119008	1	119	ts_chapter05_02	0	118070	118080	0	0	6	99			101	11900801	11900801	11900801	11900802	11900802	0						2	40040001	6	0	100																					1
119009	119-9 金属锭	t_mission_name_119009	t_mission_desc_119009	1	119	ts_chapter05_02	1	118080	118090	0	0	6	10			102	11900903	11900901	11900901	11900902	11900902	0						2	40040001	6	0	100	2	40030063	1	0	60	2	80020001	1	0	10											1
119010	119-10 高深莫测	t_mission_name_119010	t_mission_desc_119010	1	119	ts_chapter05_02	2	118090	119000	0	0	6	5			101	11901004	11901001	11901001	11901003	11901003	0						2	50010001	6	0	30	2	70030403	1	0	2	2	80020001	1	0	10											1
120001	120-1 新风	t_mission_name_120001	t_mission_desc_120001	1	120	ts_chapter01	0	119000	119010	0	0	6	99			104	12000101	12000101	12000101	12000101	12000101	0						2	40040001	6	0	100																					1
120002	120-2 合金芯	t_mission_name_120002	t_mission_desc_120002	1	120	ts_chapter01	0	119010	119020	0	0	6	99			104	12000201	12000201	12000201	12000201	12000201	0						2	40040001	6	0	100																					1
120003	120-3 稳定释放	t_mission_name_120003	t_mission_desc_120003	1	120	ts_chapter01	1	119020	119030	0	0	6	10			101	12000303	12000302	12000302	12000301	12000301	0						2	40040001	6	0	100	2	40030061	1	0	60	2	80020001	1	0	10											1
120004	120-4 精神强化	t_mission_name_120004	t_mission_desc_120004	1	120	ts_chapter01	0	119030	119040	0	0	6	99			101	12000401	12000402	12000402	12000401	12000401	0						2	40040001	6	0	100																					1
120005	120-5 念动力	t_mission_name_120005	t_mission_desc_120005	1	120	ts_chapter01	0	119040	119050	0	0	6	99			101	12000501	12000501	12000501	12000502	12000502	0						2	40040001	6	0	100																					1
120006	120-6 新风尚	t_mission_name_120006	t_mission_desc_120006	1	120	ts_chapter01	1	119050	119060	0	0	6	10			101	12000602	12000603	12000603	12000604	12000604	0						2	40040001	6	0	100	2	40030062	1	0	60	2	80020001	1	0	10											1
120007	120-7 重构铝	t_mission_name_120007	t_mission_desc_120007	1	120	ts_chapter01	0	119060	119070	0	0	6	99			104	12000701	12000702	12000702	12000702	12000702	0						2	40040001	6	0	100																					1
120008	120-8 冶炼化合	t_mission_name_120008	t_mission_desc_120008	1	120	ts_chapter01	0	119070	119080	0	0	6	99			101	12000801	12000801	12000801	12000802	12000802	0						2	40040001	6	0	100																					1
120009	120-9 全真	t_mission_name_120009	t_mission_desc_120009	1	120	ts_chapter01	1	119080	119090	0	0	6	10			101	12000904	12000902	12000902	12000901	12000901	0						2	40040001	6	0	100	2	40030063	1	0	60	2	80020001	1	0	10											1
120010	120-10 重装上阵	t_mission_name_120010	t_mission_desc_120010	1	120	ts_chapter01	2	119090	120000	0	0	6	5			102	12001004	12001001	12001001	12001002	12001002	0						2	50010001	6	0	30	2	70040403	1	0	2	2	80020001	1	0	10											1
121001	121-1 土装备	t_mission_name_121001	t_mission_desc_121001	1	121	ts_chapter02	0	120000	120010	0	0	6	99			104	12100101	12100101	12100101	12100101	12100101	0						2	40040001	6	0	100																					1
121002	121-2 迷之审美	t_mission_name_121002	t_mission_desc_121002	1	121	ts_chapter02	0	120010	120020	0	0	6	99			104	12100201	12100201	12100201	12100201	12100201	0						2	40040001	6	0	100																					1
121003	121-3 敦实	t_mission_name_121003	t_mission_desc_121003	1	121	ts_chapter02	1	120020	120030	0	0	6	10			101	12100301	12100302	12100302	12100303	12100303	0						2	40040001	6	0	100	2	40030061	1	0	60	2	80020001	1	0	10											1
121004	121-4 应激反应	t_mission_name_121004	t_mission_desc_121004	1	121	ts_chapter02	0	120030	120040	0	0	6	99			101	12100401	12100401	12100401	12100402	12100402	0						2	40040001	6	0	100																					1
121005	121-5 信任	t_mission_name_121005	t_mission_desc_121005	1	121	ts_chapter02	0	120040	120050	0	0	6	99			101	12100501	12100501	12100501	12100502	12100502	0						2	40040001	6	0	100																					1
121006	121-6 自掏腰包	t_mission_name_121006	t_mission_desc_121006	1	121	ts_chapter02	1	120050	120060	0	0	6	10			102	12100601	12100602	12100602	12100603	12100603	0						2	40040001	6	0	100	2	40030062	1	0	60	2	80020001	1	0	10											1
121007	121-7 科技差异	t_mission_name_121007	t_mission_desc_121007	1	121	ts_chapter02	0	120060	120070	0	0	6	99			102	12100701	12100702	12100702	12100703	12100703	0						2	40040001	6	0	100																					1
121008	121-8 原始侵袭	t_mission_name_121008	t_mission_desc_121008	1	121	ts_chapter02	0	120070	120080	0	0	6	99			101	12100801	12100801	12100801	12100802	12100802	0						2	40040001	6	0	100																					1
121009	121-9 嗡嗡嗡	t_mission_name_121009	t_mission_desc_121009	1	121	ts_chapter02	1	120080	120090	0	0	6	10			101	12100901	12100902	12100902	12100903	12100903	0						2	40040001	6	0	100	2	40030063	1	0	60	2	80020001	1	0	10											1
